1.093738479539752007e-03,-1.750097051262855530e-02,9.953331947326660156e-01,-7.752931863069534302e-02,8.220599591732025146e-02,6.961359977722167969e-01,7.089612483978271484e-01,8.096300996840000153e-03,-2.841508574783802032e-02,-3.372532315552234650e-03,-3.300946354866027832e-01,-4.525995999574661255e-02,5.537915229797363281e-01,2.417542189359664917e-01,1.885046213865280151e-01,8.152099847793579102e-01,1.630704283714294434e+00,-1.520657539367675781e-01,-4.149215221405029297e-01,6.131444498896598816e-02,5.611506700515747070e-01,2.872976064682006836e-01,-1.080156490206718445e-01,8.294585943222045898e-01,1.659190654754638672e+00
7.472895085811614990e-04,-1.803748123347759247e-02,1.009839892387390137e+00,-7.799055427312850952e-02,8.232972025871276855e-02,6.956900358200073242e-01,7.093339562416076660e-01,9.735158644616603851e-03,-2.723461575806140900e-02,-5.471692420542240143e-03,-3.260935842990875244e-01,-3.837552294135093689e-02,5.865485668182373047e-01,2.240757048130035400e-01,1.891547441482543945e-01,8.808494806289672852e-01,1.761919379234313965e+00,-1.465101987123489380e-01,-4.097251594066619873e-01,5.553632974624633789e-02,5.942292213439941406e-01,2.655300796031951904e-01,-1.106842681765556335e-01,8.969193696975708008e-01,1.794049859046936035e+00
7.261702558025717735e-04,-1.819802261888980865e-02,1.019043803215026855e+00,-7.965828478336334229e-02,8.397037535905838013e-02,6.948825716972351074e-01,7.097476720809936523e-01,9.524221532046794891e-03,-2.671927399933338165e-02,-5.045016761869192123e-03,-3.306130766868591309e-01,-3.475259989500045776e-02,6.082975268363952637e-01,2.158648967742919922e-01,1.891803890466690063e-01,9.274172782897949219e-01,1.855021834373474121e+00,-1.421435326337814331e-01,-4.137610495090484619e-01,5.240323767066001892e-02,6.161543130874633789e-01,2.564021944999694824e-01,-1.132784187793731689e-01,9.448896646499633789e-01,1.889959931373596191e+00
6.707337452098727226e-04,-1.811370998620986938e-02,1.025219321250915527e+00,-8.178464323282241821e-02,8.628042787313461304e-02,6.938688158988952637e-01,7.102203965187072754e-01,9.384443052113056183e-03,-2.649936452507972717e-02,-2.556795254349708557e-03,-3.380362093448638916e-01,-3.315209597349166870e-02,6.231765151023864746e-01,2.114505916833877563e-01,1.883321255445480347e-01,9.609755873680114746e-01,1.922119140625000000e+00,-1.390093117952346802e-01,-4.212756752967834473e-01,5.104607343673706055e-02,6.312364935874938965e-01,2.525293827056884766e-01,-1.149428710341453552e-01,9.797818064689636230e-01,1.959726214408874512e+00
6.541167967952787876e-04,-1.777166314423084259e-02,1.029602289199829102e+00,-8.380305022001266479e-02,8.848302811384201050e-02,6.928511261940002441e-01,7.107074260711669922e-01,9.695961140096187592e-03,-2.673185802996158600e-02,1.186637207865715027e-03,-3.450580537319183350e-01,-3.295380994677543640e-02,6.336900591850280762e-01,2.089191526174545288e-01,1.869990527629852295e-01,9.856725931167602539e-01,1.971501350402832031e+00,-1.366726905107498169e-01,-4.287958145141601562e-01,5.052708089351654053e-02,6.419880390167236328e-01,2.506672441959381104e-01,-1.156866550445556641e-01,1.005782246589660645e+00,2.011715650558471680e+00
5.351817235350608826e-04,-1.733674854040145874e-02,1.032821536064147949e+00,-8.542982488870620728e-02,9.033920615911483765e-02,6.918258070945739746e-01,7.112788558006286621e-01,1.059768628329038620e-02,-2.733444795012474060e-02,5.466148257255554199e-03,-3.507354557514190674e-01,-3.346161544322967529e-02,6.413458585739135742e-01,2.072021663188934326e-01,1.853506863117218018e-01,1.004240393638610840e+00,2.008629083633422852e+00,-1.348548084497451782e-01,-4.351516664028167725e-01,5.031485483050346375e-02,6.499005556106567383e-01,2.492079138755798340e-01,-1.157422661781311035e-01,1.025606751441955566e+00,2.051357507705688477e+00
4.292390367481857538e-04,-1.690492965281009674e-02,1.035185456275939941e+00,-8.670134097337722778e-02,9.190966933965682983e-02,6.908418536186218262e-01,7.118799686431884766e-01,1.198964193463325500e-02,-2.826233208179473877e-02,1.004915591329336166e-02,-3.554187417030334473e-01,-3.428998216986656189e-02,6.470571160316467285e-01,2.058684080839157104e-01,1.832009851932525635e-01,1.018446922302246094e+00,2.037036895751953125e+00,-1.335532069206237793e-01,-4.405408203601837158e-01,5.022671446204185486e-02,6.558782458305358887e-01,2.480107992887496948e-01,-1.154322922229766846e-01,1.041017651557922363e+00,2.082174301147460938e+00
4.266900359652936459e-04,-1.657849550247192383e-02,1.036956548690795898e+00,-8.796172589063644409e-02,9.318722784519195557e-02,6.899921894073486328e-01,7.123830914497375488e-01,1.334483828395605087e-02,-2.959294803440570831e-02,1.459760684520006180e-02,-3.597714602947235107e-01,-3.635604679584503174e-02,6.514260768890380859e-01,2.042702883481979370e-01,1.794051378965377808e-01,1.029536008834838867e+00,2.059211492538452148e+00,-1.325739622116088867e-01,-4.451511204242706299e-01,5.072674155235290527e-02,6.604837775230407715e-01,2.475034594535827637e-01,-1.147450283169746399e-01,1.053169369697570801e+00,2.106474161148071289e+00
3.303277189843356609e-04,-1.839630492031574249e-02,1.037222266197204590e+00,-8.913669735193252563e-02,9.505407512187957764e-02,6.889850497245788574e-01,7.129648923873901367e-01,1.490945275872945786e-02,-3.142026439309120178e-02,1.818517595529556274e-02,-3.688097596168518066e-01,-3.752255439758300781e-02,6.538688540458679199e-01,2.085506767034530640e-01,1.774740219116210938e-01,1.035829901695251465e+00,2.071799039840698242e+00,-1.327731609344482422e-01,-4.548630416393280029e-01,5.009737983345985413e-02,6.635923981666564941e-01,2.531839609146118164e-01,-1.140408068895339966e-01,1.061527252197265625e+00,2.123190402984619141e+00
2.035503566730767488e-04,-1.862236857414245605e-02,1.038037300109863281e+00,-9.070479124784469604e-02,9.707209467887878418e-02,6.884040832519531250e-01,7.130564451217651367e-01,1.668093353509902954e-02,-3.320267796516418457e-02,2.192129753530025482e-02,-3.761245310306549072e-01,-3.917801380157470703e-02,6.560383439064025879e-01,2.100949734449386597e-01,1.746381819248199463e-01,1.041468262672424316e+00,2.083074808120727539e+00,-1.325400471687316895e-01,-4.622636437416076660e-01,5.018762499094009399e-02,6.662439107894897461e-01,2.562236785888671875e-01,-1.131919249892234802e-01,1.068747282028198242e+00,2.137629270553588867e+00
5.457531733554787934e-05,-1.888280361890792847e-02,1.038742542266845703e+00,-9.203188866376876831e-02,9.875302761793136597e-02,6.880375146865844727e-01,7.130093574523925781e-01,1.831852458417415619e-02,-3.507445380091667175e-02,2.557839080691337585e-02,-3.822370171546936035e-01,-4.090758785605430603e-02,6.579922437667846680e-01,2.103775143623352051e-01,1.714989393949508667e-01,1.046593189239501953e+00,2.093323469161987305e+00,-1.325935423374176025e-01,-4.683096110820770264e-01,5.034728720784187317e-02,6.685067415237426758e-01,2.580399811267852783e-01,-1.126621887087821960e-01,1.074984431266784668e+00,2.150102138519287109e+00
-1.782594044925644994e-04,-1.920571736991405487e-02,1.039380669593811035e+00,-9.328070282936096191e-02,1.002656891942024231e-01,6.878494620323181152e-01,7.128173708915710449e-01,1.986398547887802124e-02,-3.704597800970077515e-02,2.901322953402996063e-02,-3.877873718738555908e-01,-4.277757182717323303e-02,6.597544550895690918e-01,2.101264297962188721e-01,1.684936732053756714e-01,1.051254272460937500e+00,2.102644681930541992e+00,-1.328703463077545166e-01,-4.736110866069793701e-01,5.046723037958145142e-02,6.704669594764709473e-01,2.594138085842132568e-01,-1.121077165007591248e-01,1.080444931983947754e+00,2.161022186279296875e+00
-4.826519289053976536e-04,-1.954581588506698608e-02,1.039958596229553223e+00,-9.443780779838562012e-02,1.017602384090423584e-01,6.876839399337768555e-01,7.126129269599914551e-01,2.143055759370326996e-02,-3.926569595932960510e-02,3.200457617640495300e-02,-3.929834067821502686e-01,-4.482192918658256531e-02,6.613428592681884766e-01,2.096896469593048096e-01,1.657228320837020874e-01,1.055487990379333496e+00,2.111111164093017578e+00,-1.337559819221496582e-01,-4.785423278808593750e-01,5.055783689022064209e-02,6.721986532211303711e-01,2.605215013027191162e-01,-1.115790605545043945e-01,1.085314631462097168e+00,2.170760869979858398e+00
-8.381109801121056080e-04,-1.984675601124763489e-02,1.040502429008483887e+00,-9.543446451425552368e-02,1.032434105873107910e-01,6.874203085899353027e-01,7.125211358070373535e-01,2.302456274628639221e-02,-4.145485535264015198e-02,3.449786454439163208e-02,-3.977306187152862549e-01,-4.692844301462173462e-02,6.627715229988098145e-01,2.091232389211654663e-01,1.630487293004989624e-01,1.059322834014892578e+00,2.118780374526977539e+00,-1.351828277111053467e-01,-4.831671416759490967e-01,5.067227780818939209e-02,6.737484335899353027e-01,2.613351047039031982e-01,-1.112631633877754211e-01,1.089710831642150879e+00,2.179552555084228516e+00
-1.153814024291932583e-03,-2.010429091751575470e-02,1.040980458259582520e+00,-9.638315439224243164e-02,1.046805903315544128e-01,6.871983408927917480e-01,7.123978734016418457e-01,2.454558201134204865e-02,-4.325678944587707520e-02,3.674848377704620361e-02,-4.023710489273071289e-01,-4.887420311570167542e-02,6.640529632568359375e-01,2.083805054426193237e-01,1.604707241058349609e-01,1.062785029411315918e+00,2.125704288482666016e+00,-1.365353465080261230e-01,-4.876323640346527100e-01,5.074631422758102417e-02,6.751402616500854492e-01,2.618800103664398193e-01,-1.108594760298728943e-01,1.093690633773803711e+00,2.187511682510375977e+00
-1.422037021256983280e-03,-2.035613358020782471e-02,1.041358470916748047e+00,-9.731843322515487671e-02,1.060261428356170654e-01,6.869928836822509766e-01,7.122699022293090820e-01,2.591370977461338043e-02,-4.445455968379974365e-02,3.879691660404205322e-02,-4.069896042346954346e-01,-5.056033283472061157e-02,6.651905179023742676e-01,2.077117264270782471e-01,1.581498384475708008e-01,1.065877079963684082e+00,2.131887674331665039e+00,-1.374107152223587036e-01,-4.919860959053039551e-01,5.079333111643791199e-02,6.763890385627746582e-01,2.623164653778076172e-01,-1.104830279946327209e-01,1.097287893295288086e+00,2.194705486297607422e+00
-1.753186574205756187e-03,-2.057429216802120209e-02,1.041628003120422363e+00,-9.827318042516708374e-02,1.072443574666976929e-01,6.867777109146118164e-01,7.121638655662536621e-01,2.713247016072273254e-02,-4.508629068732261658e-02,4.079135134816169739e-02,-4.115236103534698486e-01,-5.201597139239311218e-02,6.661887168884277344e-01,2.072718441486358643e-01,1.561868190765380859e-01,1.068605303764343262e+00,2.137343406677246094e+00,-1.378504335880279541e-01,-4.962448775768280029e-01,5.080663412809371948e-02,6.775059700012207031e-01,2.627539634704589844e-01,-1.102942824363708496e-01,1.100527286529541016e+00,2.201184034347534180e+00
-2.152077853679656982e-03,-2.072437293827533722e-02,1.041824221611022949e+00,-9.921707212924957275e-02,1.083701997995376587e-01,6.864870190620422363e-01,7.121428847312927246e-01,2.811517752707004547e-02,-4.526709020137786865e-02,4.260000959038734436e-02,-4.158703684806823730e-01,-5.320087447762489319e-02,6.670604944229125977e-01,2.069483101367950439e-01,1.542977243661880493e-01,1.070999264717102051e+00,2.142130851745605469e+00,-1.379857063293457031e-01,-5.004294514656066895e-01,5.073304846882820129e-02,6.784964799880981445e-01,2.631299793720245361e-01,-1.104210242629051208e-01,1.103417754173278809e+00,2.206964492797851562e+00
-2.526180353015661240e-03,-2.093333937227725983e-02,1.041967511177062988e+00,-1.000390425324440002e-01,1.093149930238723755e-01,6.862304806709289551e-01,7.121307253837585449e-01,2.888260036706924438e-02,-4.516811668872833252e-02,4.465638473629951477e-02,-4.199081957340240479e-01,-5.418438464403152466e-02,6.678109169006347656e-01,2.066005915403366089e-01,1.521960198879241943e-01,1.073068857192993164e+00,2.146269559860229492e+00,-1.381763517856597900e-01,-5.041160583496093750e-01,5.064622685313224792e-02,6.793785691261291504e-01,2.635370194911956787e-01,-1.106468960642814636e-01,1.106006026268005371e+00,2.212140321731567383e+00
-2.838319167494773865e-03,-2.107286639511585236e-02,1.042028427124023438e+00,-1.007349044084548950e-01,1.100714132189750671e-01,6.860013604164123535e-01,7.121368050575256348e-01,2.936113253235816956e-02,-4.469264298677444458e-02,4.711518809199333191e-02,-4.235452115535736084e-01,-5.503814667463302612e-02,6.684363484382629395e-01,2.062064409255981445e-01,1.498746573925018311e-01,1.074800252914428711e+00,2.149731874465942383e+00,-1.384474337100982666e-01,-5.071640014648437500e-01,5.062353983521461487e-02,6.801637411117553711e-01,2.641297876834869385e-01,-1.108756512403488159e-01,1.108321428298950195e+00,2.216770887374877930e+00
-3.097994718700647354e-03,-2.109615318477153778e-02,1.042027235031127930e+00,-1.012560874223709106e-01,1.106266230344772339e-01,6.857644319534301758e-01,7.122051119804382324e-01,2.947090379893779755e-02,-4.408519342541694641e-02,4.950447008013725281e-02,-4.265274405479431152e-01,-5.576086044311523438e-02,6.689408421516418457e-01,2.058072984218597412e-01,1.475184112787246704e-01,1.076202034950256348e+00,2.152534961700439453e+00,-1.386132985353469849e-01,-5.096336007118225098e-01,5.054194480180740356e-02,6.808426380157470703e-01,2.648438215255737305e-01,-1.109626144170761108e-01,1.110333204269409180e+00,2.220793962478637695e+00
-3.446557326242327690e-03,-2.099303901195526123e-02,1.041974186897277832e+00,-1.016515195369720459e-01,1.109581142663955688e-01,6.856333613395690918e-01,7.122234106063842773e-01,2.927997522056102753e-02,-4.349705204367637634e-02,5.178112536668777466e-02,-4.288157522678375244e-01,-5.636381730437278748e-02,6.693187355995178223e-01,2.054706066846847534e-01,1.453167647123336792e-01,1.077255487442016602e+00,2.154641389846801758e+00,-1.385913342237472534e-01,-5.114330649375915527e-01,5.026330053806304932e-02,6.814213991165161133e-01,2.657164931297302246e-01,-1.109083965420722961e-01,1.112055063247680664e+00,2.224237442016601562e+00
-3.897432470694184303e-03,-2.068158425390720367e-02,1.041933536529541016e+00,-1.019781008362770081e-01,1.111342683434486389e-01,6.855937838554382324e-01,7.121872901916503906e-01,2.895726449787616730e-02,-4.298504069447517395e-02,5.371433869004249573e-02,-4.304074048995971680e-01,-5.681227147579193115e-02,6.695862412452697754e-01,2.049684375524520874e-01,1.431228816509246826e-01,1.078003287315368652e+00,2.156136751174926758e+00,-1.383411437273025513e-01,-5.124770402908325195e-01,4.972132667899131775e-02,6.819114089012145996e-01,2.667394280433654785e-01,-1.106106862425804138e-01,1.113517999649047852e+00,2.227162837982177734e+00
-4.433185327798128128e-03,-2.017105184495449066e-02,1.041908502578735352e+00,-1.021298915147781372e-01,1.113061755895614624e-01,6.855153441429138184e-01,7.122142314910888672e-01,2.872876264154911041e-02,-4.248033091425895691e-02,5.526138469576835632e-02,-4.304132759571075439e-01,-5.661109462380409241e-02,6.697296500205993652e-01,2.037579715251922607e-01,1.413305550813674927e-01,1.078406572341918945e+00,2.156942844390869141e+00,-1.381043046712875366e-01,-5.131175518035888672e-01,4.875963926315307617e-02,6.823345422744750977e-01,2.675900161266326904e-01,-1.101791635155677795e-01,1.114784836769104004e+00,2.229696273803710938e+00
-5.029245279729366302e-03,-1.951080188155174255e-02,1.041852355003356934e+00,-1.021511629223823547e-01,1.110481172800064087e-01,6.855743527412414551e-01,7.121946811676025391e-01,2.843607589602470398e-02,-4.252343252301216125e-02,5.641518905758857727e-02,-4.303165376186370850e-01,-5.693090334534645081e-02,6.697801947593688965e-01,2.024786323308944702e-01,1.392083466053009033e-01,1.078550815582275391e+00,2.157230854034423828e+00,-1.377363055944442749e-01,-5.127335786819458008e-01,4.787530004978179932e-02,6.826727986335754395e-01,2.677668631076812744e-01,-1.098432019352912903e-01,1.115800738334655762e+00,2.231727838516235352e+00
-5.729574710130691528e-03,-1.884181797504425049e-02,1.041797637939453125e+00,-1.021051257848739624e-01,1.105964705348014832e-01,6.858426928520202637e-01,7.120131850242614746e-01,2.809357084333896637e-02,-4.299937188625335693e-02,5.750297755002975464e-02,-4.297666847705841064e-01,-5.724035575985908508e-02,6.697409152984619141e-01,2.009056508541107178e-01,1.373236626386642456e-01,1.078444600105285645e+00,2.157018423080444336e+00,-1.373489052057266235e-01,-5.119376778602600098e-01,4.680458828806877136e-02,6.829298138618469238e-01,2.672500312328338623e-01,-1.097176373004913330e-01,1.116575002670288086e+00,2.233275890350341797e+00
-6.443537306040525436e-03,-1.808267831802368164e-02,1.041713833808898926e+00,-1.019877269864082336e-01,1.100086346268653870e-01,6.861931085586547852e-01,7.117834091186523438e-01,2.788152359426021576e-02,-4.357066005468368530e-02,5.843976885080337524e-02,-4.286905229091644287e-01,-5.750925466418266296e-02,6.696116328239440918e-01,1.994568556547164917e-01,1.356384456157684326e-01,1.078088164329528809e+00,2.156305074691772461e+00,-1.370020657777786255e-01,-5.106809735298156738e-01,4.558756947517395020e-02,6.831061244010925293e-01,2.665512263774871826e-01,-1.096344217658042908e-01,1.117107868194580078e+00,2.234341382980346680e+00
-7.214352022856473923e-03,-1.736030168831348419e-02,1.041550993919372559e+00,-1.017032563686370850e-01,1.092952489852905273e-01,6.865316033363342285e-01,7.116075754165649414e-01,2.805205434560775757e-02,-4.407082125544548035e-02,5.934850871562957764e-02,-4.283564984798431396e-01,-5.739244446158409119e-02,6.694434285163879395e-01,1.989642828702926636e-01,1.339371502399444580e-01,1.077622652053833008e+00,2.155373811721801758e+00,-1.367142349481582642e-01,-5.089755058288574219e-01,4.419597238302230835e-02,6.831804513931274414e-01,2.659949064254760742e-01,-1.095715016126632690e-01,1.117334723472595215e+00,2.234794855117797852e+00
-8.053474128246307373e-03,-1.676704734563827515e-02,1.041466593742370605e+00,-1.016621962189674377e-01,1.087992042303085327e-01,6.868148446083068848e-01,7.114161252975463867e-01,2.868821844458580017e-02,-4.431973025202751160e-02,5.986334010958671570e-02,-4.274319112300872803e-01,-5.736375600099563599e-02,6.692287325859069824e-01,1.983122974634170532e-01,1.319594532251358032e-01,1.077027916908264160e+00,2.154184341430664062e+00,-1.364268362522125244e-01,-5.079160332679748535e-01,4.305600002408027649e-02,6.832047700881958008e-01,2.655303478240966797e-01,-1.096846088767051697e-01,1.117409825325012207e+00,2.234945058822631836e+00
-8.915312588214874268e-03,-1.631050370633602142e-02,1.041379809379577637e+00,-1.017773747444152832e-01,1.084363460540771484e-01,6.871542930603027344e-01,7.111272215843200684e-01,2.978156134486198425e-02,-4.449694603681564331e-02,6.013218313455581665e-02,-4.269693493843078613e-01,-5.725090578198432922e-02,6.689912080764770508e-01,1.975957006216049194e-01,1.295452862977981567e-01,1.076369762420654297e+00,2.152867794036865234e+00,-1.360664367675781250e-01,-5.072538256645202637e-01,4.196636378765106201e-02,6.831980943679809570e-01,2.651545107364654541e-01,-1.100328192114830017e-01,1.117390871047973633e+00,2.234906911849975586e+00
-9.749168530106544495e-03,-1.605027355253696442e-02,1.041283369064331055e+00,-1.020234674215316772e-01,1.082452908158302307e-01,6.875447034835815430e-01,7.107435464859008789e-01,3.101602755486965179e-02,-4.474651068449020386e-02,6.009341403841972351e-02,-4.271787703037261963e-01,-5.711828172206878662e-02,6.687521934509277344e-01,1.969336867332458496e-01,1.268111467361450195e-01,1.075707435607910156e+00,2.151543140411376953e+00,-1.356703490018844604e-01,-5.072814226150512695e-01,4.087272658944129944e-02,6.831703186035156250e-01,2.644958496093750000e-01,-1.107195243239402771e-01,1.117308139801025391e+00,2.234741210937500000e+00
-1.057779230177402496e-02,-1.597491279244422913e-02,1.041081428527832031e+00,-1.024948954582214355e-01,1.082607805728912354e-01,6.880185604095458984e-01,7.102146744728088379e-01,3.218209370970726013e-02,-4.510802030563354492e-02,5.988857150077819824e-02,-4.285553395748138428e-01,-5.701212584972381592e-02,6.685134768486022949e-01,1.963980495929718018e-01,1.240281388163566589e-01,1.075046777725219727e+00,2.150221586227416992e+00,-1.351254731416702271e-01,-5.082135200500488281e-01,3.980806842446327209e-02,6.831269860267639160e-01,2.638007104396820068e-01,-1.117771267890930176e-01,1.117178440093994141e+00,2.234481811523437500e+00
-1.145621202886104584e-02,-1.600742153823375702e-02,1.040749788284301758e+00,-1.033713370561599731e-01,1.086132302880287170e-01,6.885179877281188965e-01,7.095495462417602539e-01,3.326608240604400635e-02,-4.542003199458122253e-02,5.947266891598701477e-02,-4.316443502902984619e-01,-5.683310329914093018e-02,6.682780981063842773e-01,1.957908570766448975e-01,1.210321336984634399e-01,1.074396133422851562e+00,2.148920297622680664e+00,-1.343000382184982300e-01,-5.104838013648986816e-01,3.873692452907562256e-02,6.830767989158630371e-01,2.634370625019073486e-01,-1.129215434193611145e-01,1.117027878761291504e+00,2.234180450439453125e+00
-1.232525054365396500e-02,-1.616362296044826508e-02,1.040305495262145996e+00,-1.046862825751304626e-01,1.094706431031227112e-01,6.888555884361267090e-01,7.088969945907592773e-01,3.418096527457237244e-02,-4.542803019285202026e-02,5.869467556476593018e-02,-4.365624785423278809e-01,-5.660197511315345764e-02,6.680561900138854980e-01,1.953436881303787231e-01,1.178329512476921082e-01,1.073782801628112793e+00,2.147693634033203125e+00,-1.333670467138290405e-01,-5.144965648651123047e-01,3.774706274271011353e-02,6.830299496650695801e-01,2.636767029762268066e-01,-1.141898483037948608e-01,1.116886973381042480e+00,2.233898639678955078e+00
